|DP|DPNOM|DPMP|MPIO|AÑO|ÁREA GEOGRÁFICA|Total population_x|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|Tasa_de_aprovechamiento|Total population_y|Id Empresa|Empresa|Nombre del departamento|Nombre del municipio|Nombre sitio disposición final|NUSD|Fecha inicio operaciones|Tipo disposición final|Longitud|Latitud|Propietario predio del SDF|Entidad otorgó autorización|Tipo autorización ambiental|No. Res. de la autorización|Fecha Res. de la Autorización|Fecha terminación vigencia Res|Fecha terminación vida útil|fecha hoy|años_vida|Capacidad de diseño|Entidad otorgó permiso vertimi|No.Res. permiso vertimiento|Fecha Res. permiso vertimiento|Fecha term permiso vertimiento|Fecha aplicación metodología|Fecha de certificación
300|15.0|BOYACA|15001.0|TUNJA|2021|Total|180.568|BOYACA-TUNJA|56966.51999999999|4059.26|0.06651713423408928|2166816.0|21785|URBASER TUNJA S.A.  E.S.P.|BOYACA|TUNJA|RELLENO SANITARIO PARQUE AMBIENTAL PIRGUA|624215001|2015-09-23|Relleno sanitario|-733215609|55752721.0|"28|EMPRESA OPERADORA"|"51|CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ - CORPOBOYACA"|Licencia ambiental|2752|2010-10-01|2056-03-20|2061-03-12|2022-06-25|38.0|2447206.54|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2017-07-27
301|13.0|BOLIVAR|13468.0|MOMPOS|2021|Cabecera Municipal|23.733|BOLIVAR-MOMPOS|6247.320000000001|0.0|0.0|565008.0|22045|MUNICIPIO DE MOMPOS|BOLIVAR|MOMPOS|BACA MOMPOX|982313468|2014-03-27|botadero a cielo abierto|-744088270|92140011.0|"29|MUNICIPIO"|"75|NO CUENTA CON PERMISO AMBIENTAL"||||||2022-06-25||74200.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-03-09|2018-07-23
302|13.0|BOLIVAR|13468.0|MOMPOS|2021|Centros Poblados y Rural Disperso|23.351|BOLIVAR-MOMPOS|6247.320000000001|0.0|0.0|565008.0|22045|MUNICIPIO DE MOMPOS|BOLIVAR|MOMPOS|BACA MOMPOX|982313468|2014-03-27|botadero a cielo abierto|-744088270|92140011.0|"29|MUNICIPIO"|"75|NO CUENTA CON PERMISO AMBIENTAL"||||||2022-06-25||74200.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-03-09|2018-07-23
303|13.0|BOLIVAR|13468.0|MOMPOS|2021|Total|47.084|BOLIVAR-MOMPOS|6247.320000000001|0.0|0.0|565008.0|22045|MUNICIPIO DE MOMPOS|BOLIVAR|MOMPOS|BACA MOMPOX|982313468|2014-03-27|botadero a cielo abierto|-744088270|92140011.0|"29|MUNICIPIO"|"75|NO CUENTA CON PERMISO AMBIENTAL"||||||2022-06-25||74200.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-03-09|2018-07-23
304|5.0|ANTIOQUIA|5790.0|TARAZA|2021|Cabecera Municipal|14.205|ANTIOQUIA-TARAZA|3104.939999999999|0.0|0.0|341148.0|22087|FUTURASEO S.A.S E.S.P|ANTIOQUIA|TARAZA|PIEDRAS|1204905790|2016-02-01|Relleno sanitario|-752256990|73358990.0|"31|OTRA PERSONA NATURAL O JURIDICA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|160PZ-1603-3547|2016-03-03|2020-02-15|2020-02-15|2022-06-25|0.0|27264.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-10-01|2020-10-22
305|5.0|ANTIOQUIA|5790.0|TARAZA|2021|Centros Poblados y Rural Disperso|14.224|ANTIOQUIA-TARAZA|3104.939999999999|0.0|0.0|341148.0|22087|FUTURASEO S.A.S E.S.P|ANTIOQUIA|TARAZA|PIEDRAS|1204905790|2016-02-01|Relleno sanitario|-752256990|73358990.0|"31|OTRA PERSONA NATURAL O JURIDICA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|160PZ-1603-3547|2016-03-03|2020-02-15|2020-02-15|2022-06-25|0.0|27264.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-10-01|2020-10-22
306|5.0|ANTIOQUIA|5790.0|TARAZA|2021|Total|28.429|ANTIOQUIA-TARAZA|3104.939999999999|0.0|0.0|341148.0|22087|FUTURASEO S.A.S E.S.P|ANTIOQUIA|TARAZA|PIEDRAS|1204905790|2016-02-01|Relleno sanitario|-752256990|73358990.0|"31|OTRA PERSONA NATURAL O JURIDICA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|160PZ-1603-3547|2016-03-03|2020-02-15|2020-02-15|2022-06-25|0.0|27264.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-10-01|2020-10-22
307|5.0|ANTIOQUIA|5837.0|TURBO|2021|Cabecera Municipal|55.377|ANTIOQUIA-TURBO|28893.570000000007|0.0|0.0|1586832.0|22087|FUTURASEO S.A.S E.S.P|ANTIOQUIA|TURBO|CENTRO INDUSTRIAL DE RESIDUOS SOLIDOS DE URABA EL TEJAR|1412405837|2008-10-31|Relleno sanitario|-766512250|80735070.0|"28|EMPRESA OPERADORA"|"65|CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ ¿ CORPOURABA"|Licencia ambiental|302011185|2006-08-14|2026-01-01|2026-01-01|2022-06-25|3.0|27264.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2019-11-08
308|5.0|ANTIOQUIA|5837.0|TURBO|2021|Centros Poblados y Rural Disperso|76.859|ANTIOQUIA-TURBO|28893.570000000007|0.0|0.0|1586832.0|22087|FUTURASEO S.A.S E.S.P|ANTIOQUIA|TURBO|CENTRO INDUSTRIAL DE RESIDUOS SOLIDOS DE URABA EL TEJAR|1412405837|2008-10-31|Relleno sanitario|-766512250|80735070.0|"28|EMPRESA OPERADORA"|"65|CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ ¿ CORPOURABA"|Licencia ambiental|302011185|2006-08-14|2026-01-01|2026-01-01|2022-06-25|3.0|27264.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2019-11-08
309|5.0|ANTIOQUIA|5837.0|TURBO|2021|Total|132.236|ANTIOQUIA-TURBO|28893.570000000007|0.0|0.0|1586832.0|22087|FUTURASEO S.A.S E.S.P|ANTIOQUIA|TURBO|CENTRO INDUSTRIAL DE RESIDUOS SOLIDOS DE URABA EL TEJAR|1412405837|2008-10-31|Relleno sanitario|-766512250|80735070.0|"28|EMPRESA OPERADORA"|"65|CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ ¿ CORPOURABA"|Licencia ambiental|302011185|2006-08-14|2026-01-01|2026-01-01|2022-06-25|3.0|27264.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2019-11-08
310|||||2021|||NARINO-SANDONA|||0.0||315|EMPRESA DE SERVICIOS PUBLICOS DE SANDONA|NARINO|SANDONA|ANTANAS SANDONA|622952683|2007-10-02|Relleno sanitario|-772610540|12769260.0|"29|MUNICIPIO"|"70|CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO - CORPONARIÑO"|Licencia ambiental|963|2009-11-23|2037-12-31|2037-12-31|2022-06-25|15.0|3867571.0|"70|CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO - CORPONARIÑO"|128|2010-01-29|2037-12-31|2016-10-03|2017-07-25
311|5.0|ANTIOQUIA|5887.0|YARUMAL|2021|Cabecera Municipal|31.625|ANTIOQUIA-YARUMAL|4269.48|126.47000000000001|0.028769662985247788|520080.0|22322|AGUAS DEL NORTE ANTIOQUEÑO S.A E.S.P|ANTIOQUIA|YARUMAL|YARUMOS II|623905887|2008-08-01|Relleno sanitario|-754299990|69699990.0|"28|EMPRESA OPERADORA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|160TH150811835|2015-08-18|2022-08-18|2022-08-18|2022-06-25|0.0|60000.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2017-07-26
312|5.0|ANTIOQUIA|5887.0|YARUMAL|2021|Centros Poblados y Rural Disperso|11.715|ANTIOQUIA-YARUMAL|4269.48|126.47000000000001|0.028769662985247788|520080.0|22322|AGUAS DEL NORTE ANTIOQUEÑO S.A E.S.P|ANTIOQUIA|YARUMAL|YARUMOS II|623905887|2008-08-01|Relleno sanitario|-754299990|69699990.0|"28|EMPRESA OPERADORA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|160TH150811835|2015-08-18|2022-08-18|2022-08-18|2022-06-25|0.0|60000.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2017-07-26
313|5.0|ANTIOQUIA|5887.0|YARUMAL|2021|Total|43.340|ANTIOQUIA-YARUMAL|4269.48|126.47000000000001|0.028769662985247788|520080.0|22322|AGUAS DEL NORTE ANTIOQUEÑO S.A E.S.P|ANTIOQUIA|YARUMAL|YARUMOS II|623905887|2008-08-01|Relleno sanitario|-754299990|69699990.0|"28|EMPRESA OPERADORA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|160TH150811835|2015-08-18|2022-08-18|2022-08-18|2022-06-25|0.0|60000.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2017-07-26
314|5.0|ANTIOQUIA|5031.0|AMALFI|2021|Cabecera Municipal|16.154|ANTIOQUIA-AMALFI|2213.45|0.0|0.0|329952.0|22625|EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE AMALFI S.A E.S.P.|ANTIOQUIA|AMALFI|LA ESPAÑOLA|1538705031|2011-01-01|Relleno sanitario|-750661167|69171667.0|"31|OTRA PERSONA NATURAL O JURIDICA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|130ZF2347|2006-07-25|2025-07-25|2025-07-25|2022-06-25|3.0|55427.18|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2019-02-01|2020-04-06
315|5.0|ANTIOQUIA|5031.0|AMALFI|2021|Centros Poblados y Rural Disperso|11.342|ANTIOQUIA-AMALFI|2213.45|0.0|0.0|329952.0|22625|EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE AMALFI S.A E.S.P.|ANTIOQUIA|AMALFI|LA ESPAÑOLA|1538705031|2011-01-01|Relleno sanitario|-750661167|69171667.0|"31|OTRA PERSONA NATURAL O JURIDICA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|130ZF2347|2006-07-25|2025-07-25|2025-07-25|2022-06-25|3.0|55427.18|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2019-02-01|2020-04-06
316|5.0|ANTIOQUIA|5031.0|AMALFI|2021|Total|27.496|ANTIOQUIA-AMALFI|2213.45|0.0|0.0|329952.0|22625|EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE AMALFI S.A E.S.P.|ANTIOQUIA|AMALFI|LA ESPAÑOLA|1538705031|2011-01-01|Relleno sanitario|-750661167|69171667.0|"31|OTRA PERSONA NATURAL O JURIDICA"|"53|CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA -  CORANTIOQUIA"|Licencia ambiental|130ZF2347|2006-07-25|2025-07-25|2025-07-25|2022-06-25|3.0|55427.18|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2019-02-01|2020-04-06
317|85.0|CASANARE|85440.0|VILLANUEVA|2021|Cabecera Municipal|27.357|CASANARE-VILLANUEVA|53189.65|0.0|0.0|438204.0|22669|EMPRESA DE SERVICIOS PUBLICOS DE VILLANUEVA ESPAVI S.A. E.S.P.|CASANARE|VILLANUEVA|LA ESPERANZA|644085440|2004-09-30|Relleno sanitario|-729516667|46155556.0|"29|MUNICIPIO"|"62|CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUÍA ¿ CORPORINOQUIA"|Licencia ambiental|20041090645|2009-06-09|2030-06-09|2030-06-09|2022-06-25|7.0|152320.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2017-05-01|2017-08-10
318|85.0|CASANARE|85440.0|VILLANUEVA|2021|Centros Poblados y Rural Disperso|9.160|CASANARE-VILLANUEVA|53189.65|0.0|0.0|438204.0|22669|EMPRESA DE SERVICIOS PUBLICOS DE VILLANUEVA ESPAVI S.A. E.S.P.|CASANARE|VILLANUEVA|LA ESPERANZA|644085440|2004-09-30|Relleno sanitario|-729516667|46155556.0|"29|MUNICIPIO"|"62|CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUÍA ¿ CORPORINOQUIA"|Licencia ambiental|20041090645|2009-06-09|2030-06-09|2030-06-09|2022-06-25|7.0|152320.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2017-05-01|2017-08-10
319|85.0|CASANARE|85440.0|VILLANUEVA|2021|Total|36.517|CASANARE-VILLANUEVA|53189.65|0.0|0.0|438204.0|22669|EMPRESA DE SERVICIOS PUBLICOS DE VILLANUEVA ESPAVI S.A. E.S.P.|CASANARE|VILLANUEVA|LA ESPERANZA|644085440|2004-09-30|Relleno sanitario|-729516667|46155556.0|"29|MUNICIPIO"|"62|CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUÍA ¿ CORPORINOQUIA"|Licencia ambiental|20041090645|2009-06-09|2030-06-09|2030-06-09|2022-06-25|7.0|152320.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2017-05-01|2017-08-10
320|||||2021|||NORTE DE SANTANDER-OCANA|||0.0||738|EMPRESA DE SERVICIOS PUBLICOS DE OCAÑA S.A.  E.S.P.|NORTE DE SANTANDER|OCANA|LA MADERA|206654498|2009-12-24|Relleno sanitario|-733286167|82577028.0|"28|EMPRESA OPERADORA"|"59|CORPORACIÓN AUTONÓMA REGIONAL DE NORTE DE SANTANDER ¿ CORPONOR"|Licencia ambiental|594|2000-09-03|2043-12-31|2043-12-31|2022-06-25|21.0|980531000.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2016-09-02
321|||||2021|||PUTUMAYO-PUERTO CAICEDO|||0.0||28411|AGUAS DE PUERTO CAICEDO S.A.S E.S.P|PUTUMAYO|PUERTO CAICEDO|LA ESMERALDA PUTUMAYO|641886569|2014-06-04|celda de contingencia|-765932250|-0.6920789|"29|MUNICIPIO"|"47|CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA - CORPOAMAZONIA"|otro tipo de acto administrativo|26|2013-04-26|2014-04-28|2015-06-08|2022-06-25|0.0|2295.0|"47|CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA - CORPOAMAZONIA"|496|2013-04-06|2014-04-07|2016-01-01|2017-08-09
322|||||2021|||PUTUMAYO-VALLE DEL GUAMUEZ|||0.0||23104|EMPRESA ADMINISTRATIVA DE SERVICIOS PUBLICOS DOMICILIARIOS DE EL VALLE DEL GUAMUEZ S.A. E.S.P.|PUTUMAYO|VALLE DEL GUAMUEZ|LA PRIMAVERA|2410686865|2015-12-19|Relleno sanitario|-669999720|-40000000.0|"28|EMPRESA OPERADORA"|"47|CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA - CORPOAMAZONIA"|Licencia ambiental|245|2015-12-19|2021-12-31|2021-12-31|2022-06-25|0.0|109200.0|"47|CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA - CORPOAMAZONIA"|245|2015-12-19|2021-12-31|2021-03-01|2021-09-02
323|||||2021|||SANTANDER-CARCASI|||0.0||861|UNIDAD ADMINISTRADORA DE LOS SERVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CARCASI|SANTANDER|CARCASI|VIA AL TOBAL|643968152|2006-02-01|Relleno sanitario|-725928580|66545450.0|"29|MUNICIPIO"|"75|NO CUENTA CON PERMISO AMBIENTAL"||||||2022-06-25||600.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-04-01|2017-08-10
324|||||2021|||SANTANDER-CIMITARRA|||0.0||22685|EMPRESAS PUBLICAS DE CIMITARRA - ADMINISTRACION PUBLICA COPERATIVA|SANTANDER|CIMITARRA|LA FLORIDA|644768190|2012-02-27|Relleno sanitario|-739934750|63710420.0|"29|MUNICIPIO"|"55|CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER - CAS"|Licencia ambiental|339|2012-02-27|2022-02-26|2022-02-26|2022-06-25|0.0|46244.4|"55|CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER - CAS"|339|2012-02-27|2022-02-26|2016-01-01|2017-08-11
325|||||2021|||SANTANDER-SAN MIGUEL|||0.0||20141|UNIDAD ADMINISTRADORA DE SERVICIOS PÚBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO EN LA CABECERA MUNICIPAL  DEL MUNICIPIO DE SAN MIGUEL|SANTANDER|SAN MIGUEL|MICRORELLENO SANITARIO|645968686|2014-02-03|Relleno sanitario|-726375580|65974110.0|"29|MUNICIPIO"|"55|CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER - CAS"|Licencia ambiental|174|2013-03-08|2023-08-08|2023-08-08|2022-06-25|1.0|600.0|"55|CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER - CAS"|174|2013-03-08|2023-08-08|2016-04-01|2017-08-11
326|||||2021|||SANTANDER-SAN VICENTE DE CHUCURI|||0.0||22212|ADMINISTRACION PUBLICA COOPERATIVA DE SERVICIOS PUBLICOS DE SAN VICENTE DE CHUCURI|SANTANDER|SAN VICENTE DE CHUCURI|RELLENO SANITARIO SAN VICENTE DE CHUCURI|811968689|2009-08-09|Relleno sanitario|-734323611|68718333.0|"29|MUNICIPIO"|"75|NO CUENTA CON PERMISO AMBIENTAL"|Licencia ambiental|832|2006-08-28|2019-12-21|2019-12-21|2022-06-25|0.0|65068.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-01-01|2019-06-18
327|11.0|BOGOTA, D.C.|11001.0|BOGOTA, D.C.|2021|Cabecera Municipal|7.804.660|BOGOTA, D.C.-BOGOTA, D.C.|2075374.9100000001|1175691.4800000002|0.3616325657379147|94010004.0|24533|CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.|BOGOTA, D.C.|BOGOTA, D.C.|RELLENO SANITARIO DOÑA JUANA|655611001|2010-12-16|Relleno sanitario|-740736392|43132613.0|"29|MUNICIPIO"|"42|CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA - CAR"|Licencia ambiental|1351|2014-06-18|2022-03-31|2022-03-31|2022-06-25|0.0|17197610.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-01-01|2017-08-22
328|11.0|BOGOTA, D.C.|11001.0|BOGOTA, D.C.|2021|Centros Poblados y Rural Disperso|29.507|BOGOTA, D.C.-BOGOTA, D.C.|2075374.9100000001|1175691.4800000002|0.3616325657379147|94010004.0|24533|CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.|BOGOTA, D.C.|BOGOTA, D.C.|RELLENO SANITARIO DOÑA JUANA|655611001|2010-12-16|Relleno sanitario|-740736392|43132613.0|"29|MUNICIPIO"|"42|CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA - CAR"|Licencia ambiental|1351|2014-06-18|2022-03-31|2022-03-31|2022-06-25|0.0|17197610.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-01-01|2017-08-22
329|11.0|BOGOTA, D.C.|11001.0|BOGOTA, D.C.|2021|Total|7.834.167|BOGOTA, D.C.-BOGOTA, D.C.|2075374.9100000001|1175691.4800000002|0.3616325657379147|94010004.0|24533|CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.|BOGOTA, D.C.|BOGOTA, D.C.|RELLENO SANITARIO DOÑA JUANA|655611001|2010-12-16|Relleno sanitario|-740736392|43132613.0|"29|MUNICIPIO"|"42|CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA - CAR"|Licencia ambiental|1351|2014-06-18|2022-03-31|2022-03-31|2022-06-25|0.0|17197610.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-01-01|2017-08-22
330|||||2021|||SANTANDER-SANTA HELENA DEL OPON|||0.0||25671|EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO ALCANTARILLADO Y ASEO - SANTA HELENA A.A.A.  S.A. - E.S.P|SANTANDER|SANTA HELENA DEL OPON|EL BOSQUE SANTANDER|718868720|2008-07-11|Relleno sanitario|-736004500|36333672.0|"29|MUNICIPIO"|"55|CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER - CAS"|Licencia ambiental|DGL000561|2008-07-11|2023-07-11|2023-07-11|2022-06-25|1.0|1500.0|"55|CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER - CAS"|DGL000561|2008-07-11|2023-07-11|2016-01-01|2017-09-28
331|||||2021|||TOLIMA-ATACO|||0.0||2660|OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE ATACO |TOLIMA|ATACO|SAN RAFAEL|2891673067|1999-06-22|botadero a cielo abierto|-753811110|35911110.0|"29|MUNICIPIO"|"75|NO CUENTA CON PERMISO AMBIENTAL"||||||2022-06-25||0.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-01-01|2022-05-26
332|||||2021|||TOLIMA-NATAGAIMA|||0.0||1473|EMPRESA DE SERVICIOS PUBLICOS DE NATAGAIMA SA ESP|TOLIMA|NATAGAIMA|RELLENO SANITARIO PACANDE|390173483|2012-06-15|Relleno sanitario|-740439028|43546322.0|"29|MUNICIPIO"|"68|CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA ¿ CORTOLIMA"|Licencia ambiental|4463|2010-12-07|2040-12-06|2040-12-06|2022-06-25|18.0|5.2281e+16|"68|CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA ¿ CORTOLIMA"|4463|2010-12-07|2040-12-06|2017-01-11|2017-01-23
333|||||2021|||TOLIMA-PURIFICACION|||0.0||434|EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE PURIFICACIÓN TOLIMA E.S.P.|TOLIMA|PURIFICACION|FINCA ARIZONA|1371373585|2006-02-20|celda transitoria|-749672100|38265040.0|"29|MUNICIPIO"|"68|CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA ¿ CORTOLIMA"|Aprobacion PMA|541|2016-03-04|2019-06-04|2019-06-04|2022-06-25|0.0|21000.0|"68|CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA ¿ CORTOLIMA"|541|2016-03-04|2019-06-04|2016-04-01|2019-10-10
334|||||2021|||TOLIMA-RONCESVALLES|||0.0||22833|EMPRESA DE SERVICIOS PÚBLICOS DE RONCESVALLES S.A. E.S.P.|TOLIMA|RONCESVALLES|CELDA DE DISPOSICION FINAL RONCESVALLES|648373622|2006-02-06|celda de contingencia|-756052780|40108330.0|"29|MUNICIPIO"|"68|CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA ¿ CORTOLIMA"|otro tipo de acto administrativo|16|2006-02-06|2020-02-06|2020-02-06|2022-06-25|0.0|470241000.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2016-03-01|2017-08-14
335|81.0|ARAUCA|81001.0|ARAUCA|2021|Cabecera Municipal|85.193|ARAUCA-ARAUCA|11527.561|61.22|0.005282695393070246|594858.0|26567|EMPRESA DE ASEO DE ARAUCA S.A. ESP|ARAUCA|ARAUCA|RELLENO SANITARIO LAS GARZAS|655781001|2014-09-22|Relleno sanitario|-708644400|69697780.0|"29|MUNICIPIO"|"62|CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUÍA ¿ CORPORINOQUIA"|Licencia ambiental|700.41.14-020|2014-03-03|2029-03-03|2029-03-03|2022-06-25|6.0|505100.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2017-03-01|2017-08-22
336|81.0|ARAUCA|81001.0|ARAUCA|2021|Centros Poblados y Rural Disperso|13.950|ARAUCA-ARAUCA|11527.561|61.22|0.005282695393070246|594858.0|26567|EMPRESA DE ASEO DE ARAUCA S.A. ESP|ARAUCA|ARAUCA|RELLENO SANITARIO LAS GARZAS|655781001|2014-09-22|Relleno sanitario|-708644400|69697780.0|"29|MUNICIPIO"|"62|CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUÍA ¿ CORPORINOQUIA"|Licencia ambiental|700.41.14-020|2014-03-03|2029-03-03|2029-03-03|2022-06-25|6.0|505100.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2017-03-01|2017-08-22
337|81.0|ARAUCA|81001.0|ARAUCA|2021|Total|99.143|ARAUCA-ARAUCA|11527.561|61.22|0.005282695393070246|594858.0|26567|EMPRESA DE ASEO DE ARAUCA S.A. ESP|ARAUCA|ARAUCA|RELLENO SANITARIO LAS GARZAS|655781001|2014-09-22|Relleno sanitario|-708644400|69697780.0|"29|MUNICIPIO"|"62|CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUÍA ¿ CORPORINOQUIA"|Licencia ambiental|700.41.14-020|2014-03-03|2029-03-03|2029-03-03|2022-06-25|6.0|505100.0|"92|NO CUENTA CON PERMISO DE VERTIMIENTO DE LIXIVIADOS"||||2017-03-01|2017-08-22
338|||||2021|||VALLE DEL CAUCA-SAN PEDRO|||0.0||1868|VEOLIA ASEO BUGA  S.A.  E.S.P.|VALLE DEL CAUCA|SAN PEDRO|RELLENO SANITARIO REGIONAL PRESIDENTE|607676670|2016-04-01|Relleno sanitario|-762517856|39681262.0|"28|EMPRESA OPERADORA"|"69|CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA ¿ CVC"|Licencia ambiental|0100 NO 0150 -0061|2015-01-28|2046-01-28|2046-01-28|2022-06-25|23.0|3812000.0|"69|CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA ¿ CVC"|0100 NO 0150 -0061|2015-01-28|2046-01-28|2016-04-01|2017-08-05
